RBR data file,Version 0.1,,,,,,,,,
Model:,RBRconcerto,Serial Number:,65578,Firmware version:,11,,,,,
Logging start time:,2013-08-10,Logging end time:,Not available,Logging sampling period (s):,0.167,,,,,
,,,,,,,,,,
,,,,,,,,,,
Timestamp (UTC),Conductivity (mS/cm),Temperature (C),Pressure (dbar),Chlorophyll a (ug/l),Voltage (V),Depth (m),Salinity (PSU),Specific Conductivity (uS/cm),Density Anomaly (kg/m3),Speed of sound (m/s)
11/08/2013 16:14:53.666,28.70092252,11.34706536,11.19468763,1.994137501,2.356113862,1.053525871,24.65507696,38825.4851,18.68358642,1482.195413
11/08/2013 16:14:53.833,28.68118994,11.37615452,11.18802158,2.002634934,2.357691273,1.046914178,24.61705739,38769.65244,18.64934304,1482.25391
11/08/2013 16:14:54.000,28.67065738,11.45058199,11.18452984,1.995682489,2.357728252,1.04345091,24.55772297,38681.08581,18.59116933,1482.448891
11/08/2013 16:14:54.166,28.66483435,11.5064105,11.18029742,1.988674865,2.357709487,1.039253012,24.51530414,38617.67295,18.54911733,1482.597351
11/08/2013 16:14:54.333,28.67135103,11.53878466,11.18283687,1.980177431,2.357876169,1.041771751,24.50006472,38594.30152,18.53199348,1482.694588
11/08/2013 16:14:54.500,28.68212089,11.51983488,11.18696347,1.977142633,2.357859059,1.045864703,24.5227155,38627.61836,18.55267961,1482.654165
11/08/2013 16:14:54.666,28.68904829,11.46827376,11.18802158,1.976756386,2.356250189,1.046914178,24.56335209,38688.26014,18.59264348,1482.518819
11/08/2013 16:14:54.833,28.69700704,11.44364409,11.20177693,1.978301374,2.355737999,1.060557356,24.58718062,38723.55857,18.61520976,1482.459593
11/08/2013 16:14:55.000,28.6842201,11.52077019,11.19458182,1.972562847,2.355476385,1.053420923,24.52407203,38629.51609,18.55361121,1482.659243
11/08/2013 16:14:55.166,28.65784307,11.56814608,11.18072067,1.970079831,2.355485216,1.039672801,24.46799905,38547.01967,18.50230448,1482.760862
11/08/2013 16:14:55.333,28.65714941,11.59620673,11.17500691,1.972673204,2.355473074,1.034005639,24.44887689,38518.31858,18.48283328,1482.837833
11/08/2013 16:14:55.500,28.63662278,11.62891053,11.1770173,1.979680828,2.355474729,1.03599964,24.40810488,38458.43934,18.44585728,1482.905561
11/08/2013 16:14:55.666,28.6191537,11.64515675,11.16167482,1.979625649,2.356082954,1.020782265,24.38105693,38418.96833,18.42215161,1482.930813
11/08/2013 16:14:55.833,28.63247912,11.64329268,11.16506074,1.977915127,2.357622282,1.024140582,24.39478226,38438.69385,18.43310396,1482.940609
11/08/2013 16:14:56.000,28.63666842,11.65888449,11.1718326,1.978356552,2.357618419,1.030857216,24.3884862,38428.95414,18.42567489,1482.988625
11/08/2013 16:14:56.166,28.63003309,11.6653099,11.16548399,1.982053488,2.357637736,1.024560371,24.3780534,38413.72346,18.41650198,1482.998913
11/08/2013 16:14:56.333,28.62149021,11.63990968,11.17426624,1.982550091,2.357778478,1.033271007,24.38668555,38427.27477,18.42743685,1482.919079
11/08/2013 16:14:56.500,28.5946477,11.57551493,11.18463565,1.979404937,2.357783445,1.043555858,24.40373388,38454.73701,18.45133272,1482.710482
11/08/2013 16:14:56.666,28.52827613,11.43098507,11.1841066,1.976535674,2.36164308,1.043031121,24.43634529,38508.43816,18.50033316,1482.233889
11/08/2013 16:14:56.833,28.53208209,11.29898257,11.18992616,1.976530501,2.361643019,1.048803233,24.52722186,38645.09512,18.59229008,1481.870232
11/08/2013 16:14:57.000,28.56092342,11.27971493,11.19087846,1.976530501,2.361643019,1.04974776,24.56732684,38703.45086,18.62650735,1481.849154
11/08/2013 16:14:57.166,28.5593627,11.39004055,11.17405462,1.961361685,2.364477783,1.033061112,24.4927274,38591.13763,18.55066409,1482.154732
11/08/2013 16:14:57.333,28.52424199,11.50140401,11.16643628,1.960423656,2.364474472,1.025504898,24.38619734,38433.21612,18.44986384,1482.425123
11/08/2013 16:14:57.500,28.52635033,11.56774761,11.15363324,1.958437243,2.364493789,1.012806265,24.34464587,38370.54455,18.40670893,1482.61181
11/08/2013 16:14:57.666,28.51771619,11.59004459,11.14961245,1.964120592,2.36506062,1.008818266,24.32193185,38336.97,18.385423,1482.664045
11/08/2013 16:14:57.833,28.52549239,11.5909158,11.16220387,1.967872705,2.366631959,1.021307002,24.32866147,38346.56592,18.39054842,1482.675381
11/08/2013 16:14:58.000,28.54691347,11.53143029,11.16347359,1.962079,2.366633063,1.022566371,24.3878087,38434.06426,18.44616426,1482.534073
11/08/2013 16:14:58.166,28.58518299,11.4829022,11.17500691,1.953526389,2.366647965,1.034005639,24.45577469,38533.67495,18.50683948,1482.44233
11/08/2013 16:14:58.333,28.63843906,11.45778011,11.18040323,1.95109855,2.366796434,1.039357959,24.52256742,38630.45294,18.56273218,1482.432527
11/08/2013 16:14:58.500,28.59342468,11.46811428,11.18230782,1.952312469,2.366798642,1.041247013,24.47329387,38559.46649,18.52287133,1482.410596
11/08/2013 16:14:58.666,28.58266394,11.45544102,11.17204422,1.95319532,2.360374749,1.031067111,24.47151498,38557.54142,18.52352376,1482.363059
11/08/2013 16:14:58.833,28.58700839,11.48164245,11.17617082,1.951043372,2.356658615,1.035160061,24.45832497,38537.3856,18.50902724,1482.4409
11/08/2013 16:14:59.000,28.60304454,11.51678977,11.1666479,1.947070546,2.356397001,1.025714793,24.45026915,38524.13992,18.49696881,1482.556491
11/08/2013 16:14:59.166,28.59842628,11.45494661,11.17310232,1.947401615,2.356380996,1.032116585,24.48670539,38579.29599,18.53537859,1482.379455
11/08/2013 16:14:59.333,28.57853854,11.33727749,11.17035126,1.952036579,2.356383755,1.029387952,24.54579727,38669.70826,18.600374,1482.029309
11/08/2013 16:14:59.500,28.57288892,11.26450578,11.19151332,1.956781899,2.356384859,1.050377445,24.58877682,38734.91372,18.64560366,1481.82029
11/08/2013 16:14:59.666,28.58471752,11.24361101,11.1841066,1.957002611,2.356973767,1.043031121,24.61390304,38771.92587,18.66843284,1481.77528
11/08/2013 16:14:59.833,28.56423652,11.22735011,11.17521853,1.953691923,2.358525237,1.034215534,24.60530834,38760.47439,18.66435993,1481.706488
11/08/2013 16:15:00.000,28.5829195,11.2286223,11.16950477,1.953967814,2.358524685,1.028548373,24.62218905,38784.54759,18.67721548,1481.731167
11/08/2013 16:15:00.166,28.57943298,11.23850669,11.16336778,1.954795486,2.358538483,1.022461423,24.61229751,38769.88484,18.66791953,1481.754702
11/08/2013 16:15:00.333,28.58616871,11.20996443,11.16400264,1.954464417,2.358696887,1.023091108,24.63771559,38807.72222,18.69224455,1481.682678
11/08/2013 16:15:00.500,28.60290763,11.20343238,11.17543015,1.955181733,2.358711237,1.034425429,24.65796411,38837.02444,18.70905172,1481.68365
11/08/2013 16:15:00.666,28.59901953,11.19650078,11.16897572,1.950105344,2.354820142,1.028023636,24.65890269,38838.72698,18.71086953,1481.659772
11/08/2013 16:15:00.833,28.57621115,11.21380263,11.16738857,1.947070546,2.352794014,1.026449424,24.62570246,38790.34361,18.68232571,1481.682134
11/08/2013 16:15:01.000,28.61271004,11.2908735,11.15807727,1.948174109,2.352519153,1.017214054,24.60897932,38762.43273,18.65683378,1481.938448
11/08/2013 16:15:01.166,28.63690572,11.39372062,11.16506074,1.951650332,2.352521913,1.024140582,24.56354734,38692.24349,18.60490131,1482.252385
11/08/2013 16:15:01.333,28.65405536,11.46073583,11.16315616,1.953857457,2.352520809,1.022251528,24.53534673,38648.57467,18.57206958,1482.45806
11/08/2013 16:15:01.500,28.65989664,11.51858602,11.15363324,1.951981401,2.352531848,1.012806265,24.50262151,38598.92784,18.53716748,1482.625179
11/08/2013 16:15:01.666,28.65458473,11.56042096,11.1542681,1.949277672,2.353129034,1.013435949,24.4700321,38550.28787,18.50503312,1482.735346
11/08/2013 16:15:01.833,28.62528705,11.58640564,11.14770787,1.949719097,2.354666706,1.006929214,24.42538753,38485.17567,18.46613653,1482.774482
11/08/2013 16:15:02.000,28.61748346,11.60231025,11.14897759,1.946739477,2.354661739,1.008188582,24.40760509,38458.977,18.44974285,1482.80989
11/08/2013 16:15:02.166,28.6413597,11.60158251,11.15310419,1.945580736,2.354673329,1.012281528,24.43051254,38491.78325,18.46762232,1482.834694
11/08/2013 16:15:02.333,28.65400972,11.57819782,11.15321,1.946187696,2.354829525,1.012386476,24.45778441,38531.91308,18.492608,1482.784009
11/08/2013 16:15:02.500,28.66149387,11.51189516,11.15617269,1.945966983,2.354827317,1.015325002,24.50854273,38607.72389,18.54286703,1482.608438
11/08/2013 16:15:02.666,28.68756971,11.48576715,11.16347359,1.942435582,2.353613627,1.022566371,24.55038421,38668.84288,18.57961095,1482.565342
11/08/2013 16:15:02.833,28.68824511,11.49201249,11.15458553,1.93597974,2.353333248,1.013750791,24.5468911,38663.53659,18.57583758,1482.583301
11/08/2013 16:15:03.000,28.68024073,11.51849568,11.14125345,1.941276841,2.353069978,1.000527428,24.52184449,38626.41687,18.55201663,1482.647603
11/08/2013 16:15:03.166,28.67219984,11.56078756,11.13426998,1.947291259,2.35306501,0.993600908,24.48636681,38573.62289,18.51753315,1482.755817
11/08/2013 16:15:03.333,28.67530302,11.57476584,11.136492,1.949167315,2.35306501,0.9958048,24.48007147,38563.94616,18.5103598,1482.79811
11/08/2013 16:15:03.500,28.68544312,11.51222466,11.13765591,1.958878668,2.353085432,0.99695922,24.53088988,38639.65655,18.5600395,1482.635989
11/08/2013 16:15:03.666,28.69465227,11.34704409,11.14146507,1.963955057,2.353696968,1.000737323,24.64917526,38817.02429,18.67877263,1482.187408
11/08/2013 16:15:03.833,28.69366655,11.26026423,11.15035312,1.966217361,2.355208148,1.009552897,24.70613741,38902.91881,18.73708383,1481.944841
11/08/2013 16:15:04.000,28.70947452,11.24656496,11.14411033,1.966879499,2.355215323,1.003361005,24.73029928,38938.16474,18.75800933,1481.924526
11/08/2013 16:15:04.166,28.70471935,11.43451012,11.14199412,1.957995818,2.355232985,1.001262059,24.60054027,38743.08617,18.62678557,1482.441959
11/08/2013 16:15:04.333,28.6854705,11.52995832,11.1323654,1.951650332,2.355385317,0.991711857,24.51920013,38622.07209,18.54803974,1482.685153
11/08/2013 16:15:04.500,28.69011615,11.57716717,11.13628038,1.953526389,2.355385869,0.995594906,24.49241836,38581.48779,18.51952493,1482.821386
11/08/2013 16:15:04.666,28.70050268,11.53467177,11.14876597,1.95882349,2.355603329,1.007978687,24.53023397,38637.62804,18.55588481,1482.715387
11/08/2013 16:15:04.833,28.69624037,11.3480654,11.1480253,1.957168146,2.356298758,1.007244056,24.6499957,38818.14825,18.67927191,1482.192151
11/08/2013 16:15:05.000,28.67866176,11.22123924,11.15416229,1.954574773,2.356039352,1.013331002,24.71799708,38921.90914,18.75262079,1481.819101
11/08/2013 16:15:05.166,28.69280861,11.26528277,11.1386082,1.949056959,2.35603604,0.997903746,24.70197346,38896.70064,18.73298763,1481.957659
11/08/2013 16:15:05.333,28.68439352,11.45511141,11.13067244,1.947953396,2.356039904,0.990032701,24.56769966,38695.10155,18.59791019,1482.476095
11/08/2013 16:15:05.500,28.67823279,11.57366079,11.11956238,1.949884631,2.3560388,0.979013242,24.48356028,38568.98104,18.51316711,1482.798062
11/08/2013 16:15:05.666,28.68186534,11.62491648,11.13098987,1.954298883,2.356629915,0.990347543,24.45322472,38523.14597,18.48124865,1482.944416
11/08/2013 16:15:05.833,28.68365423,11.62397107,11.13564551,1.957278502,2.358183041,0.994965222,24.45552502,38526.48305,18.48320783,1482.943874
11/08/2013 16:15:06.000,28.69382171,11.57134973,11.13352931,1.954574773,2.358188009,0.992866277,24.49974006,38592.2374,18.52614406,1482.809369
11/08/2013 16:15:06.166,28.66608475,11.54735021,11.13088406,1.954188526,2.358192976,0.990242595,24.48947486,38578.71667,18.52214153,1482.711612
11/08/2013 16:15:06.333,28.6298688,11.58737249,11.11744618,1.95468513,2.358343101,0.976914298,24.42906784,38490.37997,18.46868893,1482.781819
11/08/2013 16:15:06.500,28.62034021,11.60288925,11.10940462,1.956174939,2.358349172,0.968938312,24.4099213,38462.24456,18.45126018,1482.814065
11/08/2013 16:15:06.666,28.62315133,11.53199888,11.11226149,1.958657956,2.363410906,0.971771886,24.45919493,38536.14345,18.50113157,1482.620469
11/08/2013 16:15:06.833,28.59451079,11.33319728,11.11617646,1.961527219,2.367325181,0.975654932,24.56363357,38695.4008,18.61461432,1482.035141
11/08/2013 16:15:07.000,28.60070803,11.20486445,11.13151892,1.958878668,2.367081229,0.990872279,24.65493386,38832.5956,18.70627007,1481.684445
11/08/2013 16:15:07.166,28.58228973,11.10513415,11.14135926,1.954795486,2.367066879,1.000632376,24.70412221,38908.21678,18.76052336,1481.38495
11/08/2013 16:15:07.333,28.57922306,11.09107628,11.13934887,1.959761519,2.367080125,0.998638377,24.71062448,38918.26716,18.76781395,1481.342097
11/08/2013 16:15:07.500,28.60452311,11.18200316,11.13469322,1.961085794,2.367070191,0.994020697,24.67382807,38860.81464,18.7246259,1481.625
11/08/2013 16:15:07.666,28.60366518,11.40196859,11.12548775,1.958326887,2.367681727,0.984890286,24.52669523,38639.10669,18.57481592,1482.237181
11/08/2013 16:15:07.833,28.61630607,11.5408145,11.11490674,1.956340474,2.369232094,0.974395565,24.44694595,38518.19572,18.49020399,1482.637307
11/08/2013 16:15:08.000,28.60936043,11.59641391,11.12887367,1.957168146,2.369227678,0.988248598,24.40385242,38453.88047,18.44771925,1482.784102
11/08/2013 16:15:08.166,28.62389061,11.61740616,11.11913914,1.961968644,2.369231542,0.978593453,24.40372101,38452.68759,18.44410232,1482.858471
11/08/2013 16:15:08.333,28.62930293,11.63180511,11.12146696,1.958382065,2.369400984,0.980902292,24.39935168,38445.75437,18.43834614,1482.904504
11/08/2013 16:15:08.500,28.58361315,11.6552628,11.13437579,1.95705779,2.369387185,0.993705855,24.34110617,38361.31768,18.38941779,1482.918651
11/08/2013 16:15:08.666,28.47594189,11.68383086,11.119774,1.961140972,2.367405211,0.979223136,24.22154778,38188.84913,18.29204738,1482.877403
11/08/2013 16:15:08.833,28.46278988,11.71430582,11.11300216,1.958437243,2.366641342,0.972506516,24.18942056,38141.43742,18.26208879,1482.94724
11/08/2013 16:15:09.000,28.45410098,11.71427928,11.11818685,1.95496102,2.366389111,0.977648928,24.18130459,38129.81979,18.25583399,1482.93756
11/08/2013 16:15:09.166,28.43151164,11.70152179,11.12411221,1.960258122,2.366391319,0.983525972,24.16844368,38111.99361,18.24802153,1482.877028
11/08/2013 16:15:09.333,28.47796809,11.6853441,11.1260168,1.96654843,2.366387455,0.985415022,24.22245884,38190.08613,18.29253038,1482.883967
11/08/2013 16:15:09.500,28.50591497,11.67249973,11.12972015,1.971459285,2.366396838,0.989088176,24.2570072,38240.14479,18.32142451,1482.879572
11/08/2013 16:15:09.666,28.51303403,11.66838446,11.12538194,1.973831945,2.366993473,0.984785339,24.26636379,38253.72845,18.32933098,1482.876031
11/08/2013 16:15:09.833,28.52811184,11.66385491,11.10580708,1.97278356,2.368537216,0.965370109,24.28345849,38278.40014,18.34322788,1482.879992
11/08/2013 16:15:10.000,28.55029046,11.66170426,11.09903524,1.97190071,2.368531697,0.958653493,24.30565781,38310.27046,18.36074168,1482.898703
11/08/2013 16:15:10.166,28.57212225,11.66004214,11.09057045,1.966824321,2.368557637,0.950257725,24.3272177,38341.1988,18.37767196,1482.918361
11/08/2013 16:15:10.333,28.60004176,11.64625076,11.08591481,1.967265746,2.368705554,0.945640054,24.36243268,38392.23511,18.40720315,1482.911253
11/08/2013 16:15:10.500,28.61747433,11.62885211,11.09321569,1.973776766,2.368714385,0.952881402,24.39019458,38432.78092,18.43161509,1482.88262
11/08/2013 16:15:10.666,28.61664377,11.62626023,11.09480284,1.973831945,2.366415604,0.954455609,24.39111458,38434.22077,18.43276378,1482.874527
11/08/2013 16:15:10.833,28.55730913,11.63865631,11.09236921,1.96566558,2.365402815,0.952041825,24.32730987,38342.33747,18.3812935,1482.842478
11/08/2013 16:15:11.000,28.46783712,11.65691434,11.08993559,1.960368478,2.365158311,0.949628042,24.23148791,38204.32032,18.30406541,1482.793103
11/08/2013 16:15:11.166,28.28192919,11.69448703,11.08602062,1.954795486,2.365153896,0.945745001,24.03302804,37918.31026,18.14418061,1482.690035
11/08/2013 16:15:11.333,28.2259259,11.73317771,11.07766164,1.949829453,2.365150584,0.937454185,23.95573888,37805.7678,18.07790629,1482.735259
11/08/2013 16:15:11.500,28.1828647,11.75357638,11.07924879,1.953857457,2.365162174,0.93902839,23.90241725,37728.40314,18.03326024,1482.744198
11/08/2013 16:15:11.666,28.17401151,11.75968548,11.08506833,1.959595984,2.365772607,0.944800477,23.8902329,37710.66079,18.02284322,1482.751468
11/08/2013 16:15:11.833,28.15355789,11.76340604,11.08284632,1.960368478,2.367301449,0.942596589,23.86875889,37679.69984,18.00559586,1482.739064
11/08/2013 16:15:12.000,28.12829435,11.76628797,11.08908911,1.961968644,2.367280475,0.948788466,23.8433367,37643.11486,17.98547087,1482.71912
11/08/2013 16:15:12.166,28.0512807,11.77873338,11.08020108,1.964837908,2.367303656,0.939972913,23.7635563,37528.1119,17.92162276,1482.668146
11/08/2013 16:15:12.333,28.02571596,11.78561649,11.07141886,1.967045033,2.367474202,0.931262311,23.73534035,37487.31703,17.89860537,1482.658835
11/08/2013 16:15:12.500,28.01363181,11.78938963,11.0815766,1.969583228,2.367463163,0.941337225,23.72167246,37467.54146,17.8874489,1482.656119
11/08/2013 16:15:12.666,28.0029806,11.79449997,11.07808488,1.974383726,2.362038812,0.937873973,23.70849727,37448.40693,17.87638971,1482.65851
11/08/2013 16:15:12.833,28.00457782,11.7896815,11.07395829,1.973169807,2.358959604,0.933781039,23.71305105,37455.15271,17.88069389,1482.646765
11/08/2013 16:15:13.000,27.97962459,11.80230053,11.09617837,1.972673204,2.358713444,0.955819921,23.68177471,37409.71921,17.85449949,1482.654672
11/08/2013 16:15:13.166,27.92051812,11.81957212,11.08337537,1.971514463,2.358707925,0.943121325,23.61578903,37314.23362,17.80051568,1482.63719
11/08/2013 16:15:13.333,27.86232435,11.83534603,11.06962009,1.974163013,2.358691919,0.929478212,23.55167255,37221.47375,17.74822502,1482.616605
11/08/2013 16:15:13.500,27.82244847,11.84491695,11.07004333,1.974659617,2.358705717,0.929898,23.50855396,37159.12867,17.71327712,1482.599243
11/08/2013 16:15:13.666,27.77739759,11.85034945,11.06919685,1.975045864,2.359306767,0.929058424,23.46325632,37093.81907,17.67732552,1482.564595
11/08/2013 16:15:13.833,27.76532256,11.84914519,11.0815766,1.970962681,2.36085879,0.941337225,23.45278653,37078.83305,17.66948164,1482.54807
11/08/2013 16:15:14.000,27.76172652,11.84682152,11.08443347,1.971128216,2.360852718,0.944170795,23.45090344,37076.22825,17.66842321,1482.537636
11/08/2013 16:15:14.166,27.78385951,11.84637058,11.08813682,1.970135009,2.360857686,0.947843942,23.47175855,37106.21403,17.68465021,1482.560912
11/08/2013 16:15:14.333,27.76795114,11.83995116,11.0782965,1.968369309,2.361019953,0.938083867,23.46100951,37091.04159,17.67735349,1482.525194
11/08/2013 16:15:14.500,27.77389282,11.83258184,11.07014914,1.964341304,2.361021609,0.930002947,23.47117057,37105.95456,17.68639964,1482.511011
11/08/2013 16:15:14.666,27.79292262,11.82350378,11.06962009,1.964506839,2.354136303,0.929478212,23.49458243,37139.9819,17.70601615,1482.506657
11/08/2013 16:15:14.833,27.8031905,11.80658806,11.06824456,1.962465247,2.350109986,0.928113901,23.51479485,37169.75097,17.7244513,1482.470663
11/08/2013 16:15:15.000,27.84409773,11.76939276,11.06200178,1.968203774,2.349859963,0.92192203,23.57637782,37259.82745,17.77823079,1482.411807
11/08/2013 16:15:15.166,27.89788316,11.71389705,11.06157854,1.970852325,2.349860515,0.921502242,23.66171755,37384.82776,17.85343912,1482.316209
11/08/2013 16:15:15.333,28.01576753,11.69217744,11.07628611,1.970852325,2.349855547,0.936089873,23.78564739,37563.68212,17.95301615,1482.386867
11/08/2013 16:15:15.500,28.04707315,11.68938998,11.06983171,1.972452491,2.349872105,0.929688106,23.81668892,37608.34153,17.97747558,1482.413838
11/08/2013 16:15:15.666,28.0588196,11.68760598,11.06485865,1.973390519,2.350435624,0.924755598,23.82881188,37625.81149,17.98713161,1482.421859
11/08/2013 16:15:15.833,28.12321061,11.70290748,11.06845618,1.975266576,2.352002548,0.928323795,23.87919377,37697.38349,18.02362238,1482.536362
11/08/2013 16:15:16.000,28.11868361,11.71545252,11.06475284,1.975928714,2.352004204,0.924650651,23.86692153,37679.21344,18.01203227,1482.566267
11/08/2013 16:15:16.166,28.08503235,11.72751368,11.06337731,1.973776766,2.352015795,0.92328634,23.82776535,37622.50667,17.97972296,1482.562454
11/08/2013 16:15:16.333,28.07488313,11.74584817,11.05427767,1.970245365,2.352161504,0.914260903,23.80657081,37591.27638,17.96024307,1482.60219
11/08/2013 16:15:16.500,28.09270816,11.76891511,11.0686678,1.969859118,2.352178062,0.928533689,23.80846257,37592.96667,17.95795157,1482.686581
11/08/2013 16:15:16.666,28.07857043,11.79466978,11.06909104,1.969859118,2.349229661,0.928953477,23.77884122,37549.33041,17.93075692,1482.742711
11/08/2013 16:15:16.833,28.06352913,11.80633336,11.0599914,1.96892109,2.347805134,0.919928038,23.75739204,37518.03857,17.91218019,1482.758401
11/08/2013 16:15:17.000,28.02228421,11.81051467,11.05851006,1.968700377,2.347544072,0.91845878,23.71630533,37458.89892,17.87968493,1482.724298
11/08/2013 16:15:17.166,28.03408542,11.80308588,11.06697484,1.969748762,2.347545176,0.926854537,23.73202257,37481.78349,17.89311936,1482.716796
11/08/2013 16:15:17.333,28.03246082,11.78062268,11.06940847,1.96831413,2.347544072,0.929268318,23.74480869,37501.12349,17.90675155,1482.652352
11/08/2013 16:15:17.500,28.07298471,11.7457314,11.06983171,1.968203774,2.34752917,0.929688106,23.80486858,37588.84672,17.95901596,1482.600003
11/08/2013 16:15:17.666,28.092553,11.72135579,11.06835037,1.968258952,2.348132427,0.928218848,23.83872825,37638.5115,17.98924963,1482.553715
11/08/2013 16:15:17.833,28.12600347,11.70242435,11.07057238,1.971790353,2.349690521,0.930422735,23.88211341,37701.59349,18.02597194,1482.538158
11/08/2013 16:15:18.000,28.1364904,11.689905,11.07311182,1.974769973,2.349692177,0.932941463,23.89995078,37727.74355,18.04185962,1482.514946
11/08/2013 16:15:18.166,28.18692622,11.67902556,11.07988365,1.972066244,2.349693832,0.939658072,23.95411513,37805.90601,18.08561798,1482.540922
11/08/2013 16:15:18.333,28.02970446,11.67038635,11.0751222,1.968755556,2.349863826,0.934935456,23.81260908,37603.35362,17.97747422,1482.341457
11/08/2013 16:15:18.500,28.0695347,11.65852338,11.07152467,1.972728382,2.349856099,0.931367258,23.85746294,37668.23814,18.01413607,1482.352646
11/08/2013 16:15:18.666,28.12566577,11.65423788,11.08295213,1.973224985,2.34187632,0.942701536,23.91273417,37747.71023,18.05768476,1482.403468
11/08/2013 16:15:18.833,28.15629599,11.66189012,11.08824263,1.972286957,2.337078408,0.947948889,23.93647797,37781.40814,18.07482979,1482.459087
11/08/2013 16:15:19.000,28.10444549,11.68294414,11.07946041,1.972728382,2.336829488,0.939238284,23.87445153,37691.49447,18.02329805,1482.459908
11/08/2013 16:15:19.166,28.02957668,11.70957031,11.08073013,1.973776766,2.336831144,0.940497648,23.78743573,37565.46507,17.95155067,1482.450919
11/08/2013 16:15:19.333,28.01730999,11.74319949,11.06549351,1.973445698,2.33681569,0.92538528,23.75452609,37516.72929,17.92045117,1482.530976
11/08/2013 16:15:19.500,28.03662273,11.75980755,11.06962009,1.975266576,2.336816794,0.929478212,23.76195477,37526.65004,17.92347092,1482.598878
11/08/2013 16:15:19.666,28.01206196,11.77816553,11.0868671,1.974714795,2.337436609,0.946584577,23.72734995,37476.18732,17.89372738,1482.623129
11/08/2013 16:15:19.833,27.96890037,11.78870506,11.07670935,1.975873536,2.338962691,0.936509661,23.68042325,37408.36845,17.85561891,1482.6045
11/08/2013 16:15:20.000,27.8275596,11.78111092,11.07533382,1.974604439,2.338968762,0.93514535,23.55355969,37226.54736,17.75869619,1482.426476
11/08/2013 16:15:20.166,27.85661997,11.77855825,11.06517608,1.972673204,2.338983112,0.925070439,23.58224602,37267.85387,17.78127094,1482.451398
11/08/2013 16:15:20.333,27.88399186,11.7755969,11.06877361,1.973887123,2.339129373,0.928638636,23.60962121,37307.29631,17.80296193,1482.473535
11/08/2013 16:15:20.500,27.93225545,11.77685468,11.07237115,1.975873536,2.339140964,0.932206834,23.65379821,37370.66924,17.83695766,1482.530661
11/08/2013 16:15:20.666,27.9407892,11.75731829,11.06507027,1.97664603,2.337501185,0.924965492,23.67415928,37400.75823,17.8559143,1482.485408
11/08/2013 16:15:20.833,27.97176625,11.7304917,11.06369474,1.974604439,2.336895168,0.923601181,23.72012032,37467.9213,17.89591399,1482.444811
11/08/2013 16:15:21.000,28.0178211,11.70078913,11.06200178,1.972452491,2.336661702,0.92192203,23.78206916,37558.15249,17.94876045,1482.412996
11/08/2013 16:15:21.166,28.07565892,11.67914769,11.06898523,1.974107835,2.336666117,0.92884853,23.84997126,37656.55018,18.00492552,1482.417057
11/08/2013 16:15:21.333,28.24040133,11.67021643,11.06454122,1.973831945,2.336652319,0.924440757,24.00983788,37886.17973,18.13014186,1482.57576
11/08/2013 16:15:21.500,28.29195977,11.66778973,11.06358893,1.973831945,2.336636865,0.923496234,24.05967232,37957.70871,18.16912018,1482.626517
11/08/2013 16:15:21.666,28.33844359,11.65908097,11.0664458,1.975708001,2.337222461,0.926329802,24.10884131,38028.56006,18.20864012,1482.654207
11/08/2013 16:15:21.833,28.38250876,11.64367505,11.06295407,1.983377763,2.338793801,0.922866552,24.16012748,38102.73863,18.25087855,1482.660501
11/08/2013 16:15:22.000,28.45902956,11.63636198,11.06559932,1.988619686,2.338793801,0.925490227,24.23662845,38212.63118,18.3113338,1482.725749
11/08/2013 16:15:22.166,28.51465864,11.63078006,11.06390636,1.98701952,2.338809807,0.923811075,24.29245267,38292.80748,18.35547521,1482.772436
11/08/2013 16:15:22.333,28.52272691,11.62711535,11.06115531,1.983488119,2.338963243,0.921082454,24.30241853,38307.24333,18.36378562,1482.77124
11/08/2013 16:15:22.500,28.51526102,11.62380111,11.05226728,1.984205435,2.338966002,0.912266911,24.29758161,38300.47252,18.3605474,1482.753537
11/08/2013 16:15:22.666,28.5323559,11.62871402,11.0524789,1.982108666,2.337207007,0.912476805,24.31041164,38318.60405,18.36967114,1482.786316
11/08/2013 16:15:22.833,28.53415392,11.62715252,11.05448929,1.980122253,2.336551316,0.914470797,24.31311916,38322.55374,18.37203511,1482.784024
11/08/2013 16:15:23.000,28.56083215,11.62333371,11.05734615,1.980839569,2.336287495,0.917304364,24.3406544,38362.14169,18.39400191,1482.803326
11/08/2013 16:15:23.166,28.56832542,11.62333902,11.0556532,1.984536504,2.336277008,0.915625213,24.34768486,38372.20122,18.39943749,1482.811701
11/08/2013 16:15:23.333,28.55809405,11.6209967,11.05840425,1.984977929,2.336276456,0.918353833,24.33961393,38360.76387,18.39358748,1482.793789
11/08/2013 16:15:23.500,28.55217975,11.62343462,11.05501834,1.980067075,2.336267625,0.914995531,24.33246804,38350.42074,18.38763533,1482.793883
11/08/2013 16:15:23.666,28.50725664,11.62713659,11.04951623,1.976204605,2.336841631,0.909538292,24.28789245,38286.44523,18.35248067,1482.753802
11/08/2013 16:15:23.833,28.48428398,11.63663815,11.04951623,1.976701208,2.338431184,0.909538292,24.26013928,38246.27002,18.32941959,1482.754503
11/08/2013 16:15:24.000,28.50605188,11.6453798,11.03629002,1.974494082,2.338420145,0.896419932,24.27485516,38266.91915,18.33930801,1482.802919
